day,product_title,orders,gross_sales,discounts,returns,net_sales,total_sales
2020-01-04,,0,0.000,0.000,0.000,0.000,0.000
2020-01-05,,0,0.000,0.000,0.000,0.000,0.000
2020-01-06,,0,0.000,0.000,0.000,0.000,0.000
2020-01-07,,0,0.000,0.000,0.000,0.000,0.000
2020-01-08,,0,0.000,0.000,0.000,0.000,0.000
2020-01-09,,0,0.000,0.000,0.000,0.000,0.000
2020-01-10,,0,0.000,0.000,0.000,0.000,0.000
2020-01-11,,0,0.000,0.000,0.000,0.000,0.000
2020-01-12,,0,0.000,0.000,0.000,0.000,0.000
2020-01-13,,0,0.000,0.000,0.000,0.000,0.000
2020-01-14,,0,0.000,0.000,0.000,0.000,0.000
2020-01-15,,0,0.000,0.000,0.000,0.000,0.000
2020-01-16,,0,0.000,0.000,0.000,0.000,0.000
2020-01-17,,0,0.000,0.000,0.000,0.000,0.000
2020-01-18,,0,0.000,0.000,0.000,0.000,0.000
2020-01-19,,0,0.000,0.000,0.000,0.000,0.000
2020-01-20,,0,0.000,0.000,0.000,0.000,0.000
2020-01-21,,0,0.000,0.000,0.000,0.000,0.000
2020-01-22,,0,0.000,0.000,0.000,0.000,0.000
2020-01-23,,0,0.000,0.000,0.000,0.000,0.000
2020-01-24,,0,0.000,0.000,0.000,0.000,0.000
2020-01-25,,0,0.000,0.000,0.000,0.000,0.000
2020-01-26,,0,0.000,0.000,0.000,0.000,0.000
2020-01-27,,0,0.000,0.000,0.000,0.000,0.000
2020-01-28,,0,0.000,0.000,0.000,0.000,0.000
2020-01-29,,0,0.000,0.000,0.000,0.000,0.000
2020-01-30,,0,0.000,0.000,0.000,0.000,0.000
2020-01-31,,0,0.000,0.000,0.000,0.000,0.000
2020-02-01,,0,0.000,0.000,0.000,0.000,0.000
2020-02-02,,0,0.000,0.000,0.000,0.000,0.000
2020-02-03,,0,0.000,0.000,0.000,0.000,0.000
2020-02-04,,0,0.000,0.000,0.000,0.000,0.000
2020-02-05,,0,0.000,0.000,0.000,0.000,0.000
2020-02-06,,0,0.000,0.000,0.000,0.000,0.000
2020-02-07,,0,0.000,0.000,0.000,0.000,0.000
2020-02-08,,0,0.000,0.000,0.000,0.000,0.000
2020-02-09,,0,0.000,0.000,0.000,0.000,0.000
2020-02-10,,0,0.000,0.000,0.000,0.000,0.000
2020-02-11,,0,0.000,0.000,0.000,0.000,0.000
2020-02-12,,0,0.000,0.000,0.000,0.000,0.000
2020-02-13,,0,0.000,0.000,0.000,0.000,0.000
2020-02-14,,0,0.000,0.000,0.000,0.000,0.000
2020-02-15,,0,0.000,0.000,0.000,0.000,0.000
2020-02-16,,0,0.000,0.000,0.000,0.000,0.000
2020-02-17,,0,0.000,0.000,0.000,0.000,0.000
2020-02-18,,0,0.000,0.000,0.000,0.000,0.000
2020-02-19,,0,0.000,0.000,0.000,0.000,0.000
2020-02-20,,0,0.000,0.000,0.000,0.000,0.000
2020-02-21,,0,0.000,0.000,0.000,0.000,0.000
2020-02-22,,0,0.000,0.000,0.000,0.000,0.000
2020-02-23,,0,0.000,0.000,0.000,0.000,0.000
2020-02-24,,0,0.000,0.000,0.000,0.000,0.000
2020-02-25,,0,0.000,0.000,0.000,0.000,0.000
2020-02-26,,0,0.000,0.000,0.000,0.000,0.000
2020-02-27,,0,0.000,0.000,0.000,0.000,0.000
2020-02-28,,0,0.000,0.000,0.000,0.000,0.000
2020-02-29,,0,0.000,0.000,0.000,0.000,0.000
2020-03-01,,0,0.000,0.000,0.000,0.000,0.000
2020-03-02,,0,0.000,0.000,0.000,0.000,0.000
2020-03-03,,0,0.000,0.000,0.000,0.000,0.000
2020-03-04,,0,0.000,0.000,0.000,0.000,0.000
2020-03-05,,0,0.000,0.000,0.000,0.000,0.000
2020-03-06,,0,0.000,0.000,0.000,0.000,0.000
2020-03-07,,0,0.000,0.000,0.000,0.000,0.000
2020-03-08,,0,0.000,0.000,0.000,0.000,0.000
2020-03-09,,0,0.000,0.000,0.000,0.000,0.000
2020-03-10,,0,0.000,0.000,0.000,0.000,0.000
2020-03-11,,0,0.000,0.000,0.000,0.000,0.000
2020-03-12,,0,0.000,0.000,0.000,0.000,0.000
2020-03-13,,0,0.000,0.000,0.000,0.000,0.000
2020-03-14,,0,0.000,0.000,0.000,0.000,0.000
2020-03-15,,0,0.000,0.000,0.000,0.000,0.000
2020-03-16,,0,0.000,0.000,0.000,0.000,0.000
2020-03-17,,0,0.000,0.000,0.000,0.000,0.000
2020-03-18,,0,0.000,0.000,0.000,0.000,0.000
2020-03-19,,0,0.000,0.000,0.000,0.000,0.000
2020-03-20,,0,0.000,0.000,0.000,0.000,0.000
2020-03-21,,0,0.000,0.000,0.000,0.000,0.000
2020-03-22,,0,0.000,0.000,0.000,0.000,0.000
2020-03-23,,0,0.000,0.000,0.000,0.000,0.000
2020-03-24,,0,0.000,0.000,0.000,0.000,0.000
2020-03-25,,0,0.000,0.000,0.000,0.000,0.000
2020-03-26,,0,0.000,0.000,0.000,0.000,0.000
2020-03-27,,0,0.000,0.000,0.000,0.000,0.000
2020-03-28,,0,0.000,0.000,0.000,0.000,0.000
2020-03-29,,0,0.000,0.000,0.000,0.000,0.000
2020-03-30,,0,0.000,0.000,0.000,0.000,0.000
2020-03-31,,0,0.000,0.000,0.000,0.000,0.000
2020-04-01,,0,0.000,0.000,0.000,0.000,0.000
2020-04-02,,0,0.000,0.000,0.000,0.000,0.000
2020-04-03,,0,0.000,0.000,0.000,0.000,0.000
2020-04-04,Agatha Top + Dress,1,9.000,0.000,0.000,9.000,9.630
2020-04-05,,0,0.000,0.000,0.000,0.000,0.000
2020-04-06,,0,0.000,0.000,0.000,0.000,0.000
2020-04-07,,0,0.000,0.000,0.000,0.000,0.000
2020-04-08,,0,0.000,0.000,0.000,0.000,0.000
2020-04-09,,0,0.000,0.000,0.000,0.000,0.000
2020-04-10,,0,0.000,0.000,0.000,0.000,0.000
2020-04-11,,0,0.000,0.000,0.000,0.000,0.000
2020-04-12,,0,0.000,0.000,0.000,0.000,0.000
2020-04-13,,0,0.000,0.000,0.000,0.000,0.000
2020-04-14,,0,0.000,0.000,0.000,0.000,0.000
2020-04-15,,0,0.000,0.000,0.000,0.000,0.000
2020-04-16,,0,0.000,0.000,12.840,12.840,12.840
2020-04-16,Lottie Bonnet,2,12.000,0.000,-12.000,0.000,0.000
2020-04-17,Lola Blouse,5,45.000,-15.750,0.000,29.250,29.250
2020-04-17,Mona Shorts,2,18.000,-6.300,0.000,11.700,11.700
2020-04-17,Hastings Vest,1,9.000,-3.150,0.000,5.850,5.850
2020-04-17,Agatha Top + Dress,2,18.000,-6.300,0.000,11.700,11.700
2020-04-17,Cora Blouse,2,18.000,-6.300,0.000,11.700,11.700
2020-04-17,Camden Dress,2,18.000,-6.300,0.000,11.700,11.700
2020-04-17,Angelica Blouse + Dress,2,18.000,-6.300,0.000,11.700,11.700
2020-04-17,Marlow Dress,1,9.000,-3.150,0.000,5.850,5.850
2020-04-17,Laurel Blouse,4,36.000,-12.600,0.000,23.400,23.400
2020-04-17,Raine Tote,1,8.000,0.000,0.000,8.000,8.000
2020-04-17,Long Island Top - KNIT,1,9.000,-3.150,0.000,5.850,5.850
2020-04-17,Duchess Dress,1,9.000,-3.150,0.000,5.850,5.850
2020-04-17,Birdie Dress,1,10.000,0.000,0.000,10.000,10.000
2020-04-17,Marlow Bundle,4,48.000,-16.800,0.000,31.200,31.200
2020-04-17,Hillary Skirt,1,8.000,-2.800,0.000,5.200,5.200
2020-04-17,Mae Dress,1,9.000,-3.150,0.000,5.850,5.850
2020-04-17,Lottie Bonnet,1,6.000,0.000,0.000,6.000,6.000
2020-04-17,Constance Cape,1,9.000,-3.150,0.000,5.850,5.850
2020-04-17,Ainsley Pinafore,2,18.000,-6.300,0.000,11.700,11.700
2020-04-17,Penny Blouse,2,18.000,-6.300,0.000,11.700,11.700
2020-04-18,Hazel Tunic,1,9.000,-3.150,0.000,5.850,5.850
2020-04-18,Hillary Skirt,1,8.000,-2.800,0.000,5.200,5.200
2020-04-18,Laurel Blouse,2,18.000,-6.300,0.000,11.700,11.700
2020-04-18,Agatha Top + Dress,1,9.000,-3.150,0.000,5.850,6.260
2020-04-18,Mona Shorts,1,9.000,-3.150,0.000,5.850,5.850
2020-04-18,Angelica Blouse + Dress,1,9.000,-3.150,0.000,5.850,5.850
2020-04-19,Cora Blouse,3,27.000,-9.450,0.000,17.550,17.550
2020-04-19,Melbourne Romper,1,9.000,-3.150,0.000,5.850,5.850
2020-04-19,Constance Cape,1,9.000,-3.150,0.000,5.850,5.850
2020-04-19,Birdie Dress,2,20.000,-7.000,0.000,13.000,13.000
2020-04-19,Mona Shorts,2,18.000,-6.300,0.000,11.700,12.220
2020-04-19,Laurel Blouse,1,9.000,-3.150,0.000,5.850,5.850
2020-04-19,Hillary Skirt,1,8.000,-2.800,0.000,5.200,5.200
2020-04-19,Marlow Dress,1,9.000,-3.150,0.000,5.850,5.850
2020-04-19,Marlow Bundle,4,48.000,-16.800,0.000,31.200,31.670
2020-04-19,Louisa Pinafore,2,18.000,-6.300,0.000,11.700,12.160
2020-04-19,Camden Dress,2,18.000,-6.300,0.000,11.700,12.160
2020-04-20,Hastings Vest,1,9.000,-3.150,0.000,5.850,5.850
2020-04-20,Mona Shorts,3,27.000,-9.360,0.000,17.640,17.640
2020-04-21,,0,0.000,0.000,0.000,0.000,0.000
2020-04-22,Laurel Blouse,0,0.000,0.000,-5.850,-5.850,-5.850
2020-04-23,Sadie Skirt,1,8.000,0.000,0.000,8.000,8.000
2020-04-23,Long Island Top - KNIT,1,9.000,0.000,0.000,9.000,9.000
2020-04-24,Angelica Blouse + Dress,1,9.000,-2.250,0.000,6.750,6.750
2020-04-25,,0,0.000,0.000,0.000,0.000,0.000
2020-04-26,,0,0.000,0.000,0.000,0.000,0.000
2020-04-27,,0,0.000,0.000,0.000,0.000,0.000
2020-04-28,,0,0.000,0.000,0.000,0.000,0.000
2020-04-29,Ainsley Pinafore,1,9.000,0.000,0.000,9.000,9.000
2020-04-30,,0,0.000,0.000,0.000,0.000,0.000
2020-05-01,Macy Pinafore,1,9.000,-2.250,0.000,6.750,6.750
2020-05-02,,0,0.000,0.000,0.000,0.000,0.000
2020-05-03,,0,0.000,0.000,0.000,0.000,0.000
2020-05-04,Laurel Blouse,1,9.000,0.000,0.000,9.000,9.000
2020-05-05,,0,0.000,0.000,0.000,0.000,0.000
2020-05-06,Sadie Skirt,1,8.000,0.000,0.000,8.000,8.000
2020-05-07,,0,0.000,0.000,0.000,0.000,0.000
2020-05-08,,0,0.000,0.000,0.000,0.000,0.000
2020-05-09,,0,0.000,0.000,0.000,0.000,0.000
2020-05-10,Long Island Top - KNIT,1,9.000,0.000,0.000,9.000,9.000
2020-05-10,Marlow Bundle,1,12.000,0.000,0.000,12.000,12.000
2020-05-10,Macy Pinafore,2,18.000,0.000,0.000,18.000,18.000
2020-05-10,Cora Blouse,1,9.000,0.000,0.000,9.000,9.000
2020-05-10,Agatha Top + Dress,1,9.000,0.000,0.000,9.000,9.000
2020-05-11,,0,0.000,0.000,0.000,0.000,0.000
2020-05-12,,0,0.000,0.000,0.000,0.000,0.000
2020-05-13,,0,0.000,0.000,0.000,0.000,0.000
2020-05-14,,0,0.000,0.000,0.000,0.000,0.000
2020-05-15,,0,0.000,0.000,0.000,0.000,0.000
2020-05-16,,0,0.000,0.000,0.000,0.000,0.000
2020-05-17,,0,0.000,0.000,0.000,0.000,0.000
2020-05-18,Macy Pinafore,1,9.000,0.000,0.000,9.000,9.000
2020-05-18,Penny Blouse,1,9.000,0.000,0.000,9.000,9.000
2020-05-19,Cora Blouse,1,9.000,0.000,0.000,9.000,9.000
2020-05-20,,0,0.000,0.000,0.000,0.000,0.000
2020-05-21,Angelica Blouse + Dress,1,9.000,0.000,0.000,9.000,9.000
2020-05-21,Melbourne Romper,1,9.000,0.000,0.000,9.000,9.000
2020-05-22,Marlow Bundle,1,12.000,0.000,0.000,12.000,12.000
2020-05-23,Macy Pinafore,1,9.000,-2.250,0.000,6.750,6.750
2020-05-24,,0,0.000,0.000,0.000,0.000,0.000
2020-05-25,Penny Blouse,1,9.000,-2.700,0.000,6.300,6.300
2020-05-25,Marlow Bundle,1,12.000,-3.600,0.000,8.400,8.400
2020-05-25,Long Island Top - KNIT,1,9.000,-2.700,0.000,6.300,6.300
2020-05-25,Mona Shorts,2,18.000,-5.400,0.000,12.600,12.600
2020-05-25,Mae Dress,1,9.000,-2.700,0.000,6.300,6.300
2020-05-25,Melbourne Romper,2,18.000,-5.400,0.000,12.600,12.600
2020-05-26,,0,0.000,0.000,0.000,0.000,0.000
2020-05-27,,0,0.000,0.000,0.000,0.000,0.000
2020-05-28,,0,0.000,0.000,0.000,0.000,0.000
2020-05-29,Marlow Bundle,1,12.000,0.000,0.000,12.000,12.000
2020-05-30,,0,0.000,0.000,0.000,0.000,0.000
2020-05-31,,0,0.000,0.000,0.000,0.000,0.000
2020-06-01,,0,0.000,0.000,0.000,0.000,0.000
2020-06-02,Louisa Pinafore,1,9.000,0.000,0.000,9.000,9.000
2020-06-03,Angelica Blouse + Dress,1,9.000,0.000,0.000,9.000,9.000
2020-06-04,Lola Blouse,1,9.000,0.000,0.000,9.000,9.000
2020-06-05,Laurel Blouse,1,9.000,-2.250,0.000,6.750,6.750
2020-06-05,Birdie Dress,1,10.000,-2.500,0.000,7.500,7.500
2020-06-05,Marlow Bundle,1,12.000,-3.000,0.000,9.000,9.000
2020-06-05,Lola Blouse,1,9.000,-2.250,0.000,6.750,6.750
2020-06-05,Duchess Dress,1,9.000,-2.250,0.000,6.750,6.750
2020-06-05,Louisa Pinafore,1,9.000,-2.250,0.000,6.750,6.750
2020-06-06,Angelica Blouse + Dress,8,72.000,-25.200,0.000,46.800,46.800
2020-06-06,Marlow Bundle,7,84.000,-29.400,0.000,54.600,54.600
2020-06-06,Mae Dress,1,9.000,-3.150,0.000,5.850,5.850
2020-06-06,Ainsley Pinafore,2,18.000,-6.300,0.000,11.700,11.700
2020-06-06,Camden Dress,6,54.000,-18.900,0.000,35.100,35.100
2020-06-06,Constance Cape,2,18.000,-6.300,0.000,11.700,11.700
2020-06-06,Louisa Pinafore,4,36.000,-12.600,0.000,23.400,23.400
2020-06-06,Agatha Top + Dress,6,54.000,-18.900,0.000,35.100,35.100
2020-06-06,Cora Blouse,9,81.000,-28.350,0.000,52.650,52.650
2020-06-06,Laurel Blouse,5,45.000,-12.600,0.000,32.400,32.400
2020-06-06,Macy Pinafore,3,27.000,-9.450,0.000,17.550,17.550
2020-06-06,Lola Blouse,2,18.000,-6.300,0.000,11.700,11.700
2020-06-06,Hazel Tunic,3,27.000,-9.450,0.000,17.550,17.960
2020-06-06,Duchess Dress,2,18.000,-6.300,0.000,11.700,11.700
2020-06-06,Marlow Dress,2,18.000,-6.300,0.000,11.700,12.110
2020-06-06,Mona Shorts,1,9.000,-3.150,0.000,5.850,5.850
2020-06-06,Melbourne Romper,4,36.000,-12.600,0.000,23.400,23.810
2020-06-07,Louisa Pinafore,1,9.000,-3.150,0.000,5.850,5.850
2020-06-08,Melbourne Romper,2,18.000,-3.060,0.000,14.940,14.940
2020-06-09,Melbourne Romper,1,9.000,-3.060,0.000,5.940,5.940
2020-06-10,,0,0.000,0.000,0.000,0.000,0.000
2020-06-11,,0,0.000,0.000,0.000,0.000,0.000
2020-06-12,,0,0.000,0.000,0.000,0.000,0.000
2020-06-13,,0,0.000,0.000,0.000,0.000,0.000
2020-06-14,,0,0.000,0.000,0.000,0.000,0.000
2020-06-15,,0,0.000,0.000,0.000,0.000,0.000
2020-06-16,Marlow Bundle,1,12.000,0.000,0.000,12.000,12.000
2020-06-17,,0,0.000,0.000,0.000,0.000,0.000
2020-06-18,Camden Dress,1,9.000,0.000,0.000,9.000,9.000
2020-06-19,,0,0.000,0.000,0.000,0.000,0.000
2020-06-20,,0,0.000,0.000,0.000,0.000,0.000
2020-06-21,,0,0.000,0.000,0.000,0.000,0.000
2020-06-22,,0,0.000,0.000,0.000,0.000,0.000
2020-06-23,Camden Dress,1,9.000,0.000,0.000,9.000,9.000
2020-06-23,Hazel Tunic,1,9.000,0.000,0.000,9.000,9.000
2020-06-23,Louisa Pinafore,1,9.000,0.000,0.000,9.000,9.000
2020-06-24,,0,0.000,0.000,0.000,0.000,0.000
2020-06-25,Camden Dress,1,9.000,0.000,0.000,9.000,9.000
2020-06-26,,0,0.000,0.000,0.000,0.000,0.000
2020-06-27,,0,0.000,0.000,0.000,0.000,0.000
2020-06-28,,0,0.000,0.000,0.000,0.000,0.000
2020-06-29,,0,0.000,0.000,0.000,0.000,0.000
2020-06-30,Marlow Dress,1,9.000,0.000,0.000,9.000,9.000
2020-07-01,,0,0.000,0.000,0.000,0.000,0.000
2020-07-02,,0,0.000,0.000,0.000,0.000,0.000
2020-07-03,Hastings Vest,1,9.000,0.000,0.000,9.000,9.000
2020-07-03,Constance Cape,1,9.000,0.000,0.000,9.000,9.000
2020-07-04,Laurel Blouse,1,9.000,-3.600,0.000,5.400,5.400
2020-07-04,Cora Blouse,1,9.000,-3.600,0.000,5.400,5.400
2020-07-04,Macy Pinafore,1,9.000,-3.600,0.000,5.400,5.400
2020-07-05,Melbourne Romper,2,18.000,0.000,0.000,18.000,18.000
2020-07-05,Cora Blouse,1,9.000,0.000,0.000,9.000,9.000
2020-07-05,Penny Blouse,1,9.000,-3.600,0.000,5.400,5.400
2020-07-05,Duchess Dress,1,9.000,0.000,0.000,9.000,9.000
2020-07-05,Macy Pinafore,1,9.000,0.000,0.000,9.000,9.000
2020-07-05,Louisa Pinafore,1,9.000,0.000,0.000,9.000,9.000
2020-07-05,Constance Cape,1,9.000,-3.600,0.000,5.400,5.400
2020-07-05,,0,0.000,0.000,-10.800,-10.800,-10.800
2020-07-05,Camden Dress,1,9.000,0.000,0.000,9.000,9.000
2020-07-05,Marlow Bundle,1,12.000,-4.800,0.000,7.200,7.200
2020-07-06,Lola Blouse,1,9.000,-3.600,0.000,5.400,5.400
2020-07-06,Penny Blouse,1,9.000,0.000,0.000,9.000,9.000
2020-07-07,Ainsley Pinafore,1,9.000,0.000,0.000,9.000,9.000
2020-07-08,,0,0.000,0.000,0.000,0.000,0.000
2020-07-09,,0,0.000,0.000,0.000,0.000,0.000
2020-07-10,Melbourne Romper,1,9.000,0.000,0.000,9.000,9.000
2020-07-10,Sadie Skirt,1,8.000,0.000,0.000,8.000,8.000
2020-07-11,Louisa Pinafore,1,9.000,0.000,0.000,9.000,9.000
2020-07-11,Lola Blouse,1,9.000,0.000,0.000,9.000,9.000
2020-07-11,Sadie Skirt,1,8.000,0.000,0.000,8.000,8.000
2020-07-12,,0,0.000,0.000,0.000,0.000,0.000
2020-07-13,,0,0.000,0.000,0.000,0.000,0.000
2020-07-14,,0,0.000,0.000,0.000,0.000,0.000
2020-07-15,,0,0.000,0.000,0.000,0.000,0.000
2020-07-16,,0,0.000,0.000,0.000,0.000,0.000
2020-07-17,,0,0.000,0.000,0.000,0.000,0.000
2020-07-18,,0,0.000,0.000,0.000,0.000,0.000
2020-07-19,,0,0.000,0.000,0.000,0.000,0.000
2020-07-20,Laurel Blouse,2,18.000,0.000,0.000,18.000,18.000
2020-07-20,Marlow Bundle,1,12.000,0.000,0.000,12.000,12.000
2020-07-20,Louisa Pinafore,4,36.000,0.000,0.000,36.000,36.000
2020-07-20,Marlow Dress,3,27.000,0.000,-9.000,18.000,18.540
2020-07-20,Ainsley Pinafore,4,36.000,0.000,0.000,36.000,36.540
2020-07-20,Angelica Blouse + Dress,2,18.000,0.000,0.000,18.000,18.000
2020-07-20,Lola Blouse,4,36.000,0.000,0.000,36.000,36.000
2020-07-20,Hastings Vest,2,18.000,0.000,0.000,18.000,18.000
2020-07-20,Mona Shorts,1,9.000,0.000,0.000,9.000,9.000
2020-07-20,Macy Pinafore,6,54.000,0.000,0.000,54.000,54.000
2020-07-20,Long Island Top - KNIT,3,27.000,0.000,0.000,27.000,27.000
2020-07-20,Agatha Top + Dress,1,9.000,0.000,0.000,9.000,9.000
2020-07-20,Camden Dress,1,9.000,0.000,0.000,9.000,9.000
2020-07-20,Hazel Tunic,1,9.000,0.000,0.000,9.000,9.000
2020-07-20,Duchess Dress,2,18.000,0.000,0.000,18.000,18.000
2020-07-20,Constance Cape,1,9.000,0.000,0.000,9.000,9.000
2020-07-20,Cora Blouse,4,36.000,0.000,0.000,36.000,36.000
2020-07-20,Hillary Skirt,2,16.000,0.000,0.000,16.000,16.000
2020-07-20,Birdie Dress,1,10.000,0.000,0.000,10.000,10.000
2020-07-20,Melbourne Romper,1,9.000,0.000,0.000,9.000,9.000
2020-07-20,Penny Blouse,2,18.000,0.000,0.000,18.000,18.540
2020-07-20,,0,0.000,0.000,-9.000,-9.000,-9.000
2020-07-21,Marlow Dress,1,9.000,0.000,0.000,9.000,9.000
2020-07-21,Angelica Blouse + Dress,2,18.000,0.000,0.000,18.000,18.000
2020-07-21,Hazel Tunic,1,9.000,0.000,0.000,9.000,9.000
2020-07-21,Ainsley Pinafore,1,9.000,0.000,0.000,9.000,9.000
2020-07-21,Agatha Top + Dress,3,27.000,0.000,0.000,27.000,27.000
2020-07-21,Louisa Pinafore,3,27.000,0.000,0.000,27.000,27.000
2020-07-21,Lola Blouse,2,18.000,0.000,-9.000,9.000,9.000
2020-07-21,Camden Dress,2,18.000,0.000,0.000,18.000,18.720
2020-07-21,Marlow Bundle,4,48.000,0.000,0.000,48.000,48.960
2020-07-21,Cora Blouse,1,9.000,0.000,0.000,9.000,9.000
2020-07-21,Penny Blouse,1,9.000,0.000,0.000,9.000,9.000
2020-07-21,Long Island Top - KNIT,1,9.000,0.000,0.000,9.000,9.000
2020-07-21,Constance Cape,1,9.000,0.000,0.000,9.000,9.720
2020-07-22,Long Island Top - KNIT,0,0.000,0.000,-9.000,-9.000,-9.000
2020-07-22,Macy Pinafore,0,0.000,0.000,-9.000,-9.000,-9.000
2020-07-22,Agatha Top + Dress,0,0.000,0.000,-18.000,-18.000,-18.000
2020-07-22,Hillary Skirt,0,0.000,0.000,-8.000,-8.000,-8.000
